Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Number_Subnetworks,Max_Partition_Size,Max_Tensor_Size,Threshold_Distance,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB_Python,Exact_Peak_Memory_MB_RSS,Exact_SDP_Original,Exact_Time_sec_Original,Exact_Peak_Memory_MB_Python_Original,Exact_Peak_Memory_MB_RSS_Original,Exact_SDP_Original_Status,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB_Python,MCMC_Peak_Memory_MB_RSS,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB_Python,PT_Peak_Memory_MB_RSS,PT_Absolute_Error
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.7,X65,1,18,3,8,0.0361053027213872,0.6850171185068037,0.039885246893391,0.7886486053466797,0.0,0.6850171185068039,0.1355893830768764,3.625243186950684,0.0,OK,0.6786,0.0001034399999999,0.977533013210632,0.1681098937988281,0.0,0.0064171185068037,0.6851,0.0001082899999999,3.9417440741090095,0.2762069702148437,0.0,8.288149319635174e-05
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.8,X65,1,16,4,16,0.1369867278517588,0.8090315435246085,0.0402847251389175,0.7795619964599609,0.0,0.8090315435246085,0.1265578649472445,3.172313690185547,0.0,OK,0.8087,0.0001282099999999,1.0374861030606553,0.1692771911621093,0.0,0.0003315435246085,0.8122999999999999,0.0001100099999999,4.251780400495045,0.2898483276367187,0.0,0.0032684564753914
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.9,X65,1,14,7,128,0.2875633616223215,0.9325347697074244,0.0423207120038569,0.8492031097412109,0.0,0.932534769707425,0.1708037969656288,2.811202049255371,0.0,OK,0.9341000000000002,6.32899999999994e-05,1.0408158356091008,0.1689186096191406,0.0,0.0015652302925756,0.9327000000000002,3.480999999999972e-05,4.211746629700064,0.3177747726440429,0.0,0.0001652302925756
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,1.0,X65,1,15,5,32,0.2913986702786614,1.0,0.0331406930927187,0.7692089080810547,0.0,1.0,0.1219477748963981,3.0770416259765625,0.0,OK,1.0,0.0,1.0069454000797122,0.1696815490722656,0.0,0.0,1.0,0.0,4.068128265952692,0.2874832153320312,0.0,0.0
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.4,X65,1,15,11,2048,0.0049415181639358,0.4385530592416534,0.0373223868664354,0.6768169403076172,0.0,0.4385530592416536,0.1919321459718048,2.0112247467041016,0.0,OK,0.4298,0.00029396,1.0543717490043492,0.1799659729003906,0.0,0.0087530592416534,0.4471,0.00021269,4.280807712464593,0.2977142333984375,0.0,0.0085469407583465
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.5,X65,1,20,12,4096,0.0954287115998442,0.5122905170181832,0.0366282961331307,0.9813213348388672,0.0,0.5122905170181832,0.1504158771131187,2.544611930847168,0.0,OK,0.5158999999999999,0.00035309,1.0200679077301174,0.1772422790527343,0.0,0.0036094829818167,0.5098,0.00021196,4.136464729299769,0.2973260879516601,0.0,0.0024905170181831
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.6,X65,1,21,4,16,0.2267052400705319,0.6190704789994375,0.0361345829442143,0.5884914398193359,0.0,0.6190704789994375,0.1397908320650458,2.9024105072021484,0.0,OK,0.6163000000000001,0.00016061,1.0100647991988807,0.1767768859863281,0.0,0.0027704789994373,0.6219,0.00033529,4.04714337666519,0.3233823776245117,0.0,0.0028295210005625
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.7,X65,1,15,8,256,0.1010555061848226,0.7276625044068219,0.0377958111930638,0.6269054412841797,0.0,0.7276625044068221,0.1301639310549944,1.929498672485352,0.0,OK,0.7284999999999999,0.00013465,1.0796708329115063,0.1814231872558593,0.0,0.000837495593178,0.7295,0.00017305,4.351491855178028,0.306732177734375,0.0,0.0018374955931781
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.8,X65,1,23,5,32,0.1369867278517588,0.8090315435246085,0.0343000199645757,0.5766353607177734,0.0,0.8090315435246085,0.1563393271062523,3.19033432006836,0.0,OK,0.8095000000000001,0.0001096499999999,0.9806089574703948,0.1770210266113281,0.0,0.0004684564753916,0.806,0.0001221999999999,3.8881759247044094,0.287994384765625,0.0,0.0030315435246084
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.9,X65,1,18,11,2048,0.2153865822318196,0.876402627157238,0.0396924109663814,0.7208080291748047,0.0,0.8764026294767553,0.6776050059124827,2.478163719177246,0.0,OK,0.8769,9.089000000000015e-05,1.0046628149459138,0.1788597106933593,0.0,0.0004973728427619,0.8769,4.269000000000008e-05,4.044458466116339,0.2945108413696289,0.0,0.0004973728427619
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,1.0,X65,1,17,7,128,0.3893738846771685,1.0,0.0352342471014708,0.5838212966918945,0.0,1.0,0.133031812030822,2.35927963256836,0.0,OK,1.0,0.0,1.023165095411241,0.1800041198730468,0.0,1.1102230246251563e-16,1.0,0.0,4.109897473594174,0.2965650558471679,0.0,1.1102230246251563e-16
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.4,X76,1,16,4,16,0.0866940287772686,0.3805502154660731,0.039551243185997,0.7683925628662109,0.0,0.3805502154652466,0.1289752630982548,3.1253347396850586,0.0,OK,0.3854000000000001,0.00013824,1.000301066157408,0.1721687316894531,0.0,0.0048497845339269,0.3805,0.00010645,4.174688103352674,0.2847747802734375,0.0,5.021546607308913e-05
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.5,X76,1,18,3,8,0.183981436410282,0.5101224735679907,0.0401716281194239,0.7861766815185547,0.0,0.5101224735679908,0.1340201951097697,3.5250844955444336,0.0,OK,0.5109999999999999,0.000266,0.940203707665205,0.1662254333496093,0.0,0.0008775264320092,0.5067999999999999,8.896000000000015e-05,3.901363753224723,0.27899169921875,0.0,0.0033224735679907
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.6,X76,1,18,6,64,0.1749511532803923,0.6032263350119504,0.0408991328440606,0.8000545501708984,0.0,0.6032263350117253,0.1395615132059902,3.3754806518554688,0.0,OK,0.6054,0.00018044,0.972694620094262,0.1684226989746093,0.0,0.0021736649880496,0.6004,0.00018624,4.07316959190648,0.3198652267456054,0.0,0.0028263350119503
