threshold,threshold_distance,number_subnetworks,n_hidden,max_partition_size,max_partition_tensor_size,exact_time_sec,exact_peak_memory_mb,exact_success,mcmc_avg_time_sec,mcmc_peak_memory_mb,mcmc_avg_estimate,mcmc_success,pt_avg_time_sec,pt_peak_memory_mb,pt_avg_estimate,pt_success,exact_peak_rss_mb,exact_sdp_result,exact_time_sec_original,exact_peak_memory_mb_original,exact_peak_rss_mb_original,exact_success_original,exact_sdp_result_original,mcmc_error,pt_error
0.85,0.4972671065199125,38,100,13,8192,0.07672920497134328,1.8716659545898438,True,1.1032962835859508,1.3220138549804688,1.0,True,4.155512231215835,1.1188278198242188,1.0,True,0.0,1.0,0.55832793796435,8.662898063659668,0.0,True,1.0,0.0,0.0
0.9,0.5472671065199126,38,100,13,8192,0.07684795302338898,1.8716659545898438,True,1.100575959449634,1.322021484375,1.0,True,4.139464917778969,1.1188278198242188,1.0,True,0.0,1.0,0.5568616818636656,8.66296672821045,0.0,True,1.0,0.0,0.0
0.95,0.5972671065199124,38,100,13,8192,0.0772561898920685,1.8716659545898438,True,1.1027553722262382,1.322021484375,1.0,True,4.162895251205191,1.1188278198242188,1.0,True,0.0,1.0,0.538045102963224,8.66296672821045,0.0,True,1.0,0.0,0.0
0.5,0.06706157557516101,42,100,7,128,0.07461944385431707,1.1064224243164062,True,1.0808839640580117,1.3112411499023438,1.0,True,4.164834780804813,1.1079864501953125,1.0,True,0.0,1.0,0.5942689820658416,9.535537719726562,0.0,True,1.0,0.0,0.0
0.55,0.01706157557516097,42,100,7,128,0.07433771202340722,1.1064300537109375,True,1.169384319987148,1.3111724853515625,0.5856,True,4.171353240590543,1.1079864501953125,0.5866,True,0.0,0.5869678613955729,0.6082796738483012,9.535537719726562,0.0,True,0.586967861395573,0.001367861395572878,0.0003678613955728771
0.6,0.032938424424838963,42,100,7,128,0.07589807501062751,1.1064224243164062,True,1.0839908530935645,1.3111724853515625,1.0,True,4.282910323236138,1.1079864501953125,1.0,True,0.0,1.0,0.5940907918848097,9.535537719726562,0.0,True,1.0,0.0,0.0
0.65,0.08293842442483901,42,100,7,128,0.07544952910393476,1.1064300537109375,True,1.1052358514163643,1.3111114501953125,1.0,True,4.150681126024574,1.1079864501953125,1.0,True,0.0,1.0,0.5945883640088141,9.535537719726562,0.0,True,1.0,0.0,0.0
0.7,0.13293842442483894,42,100,7,128,0.07467755279503763,1.1064300537109375,True,1.1006254274398088,1.3111724853515625,1.0,True,4.139069650229066,1.1080474853515625,1.0,True,0.0,1.0,0.5940440930426121,9.535537719726562,0.0,True,1.0,0.0,0.0
0.75,0.18293842442483899,42,100,7,128,0.07484256918542087,1.1064910888671875,True,1.09033376974985,1.3111801147460938,1.0,True,4.144360515242442,1.1079788208007812,1.0,True,0.0,1.0,0.5881476509384811,9.535537719726562,0.0,True,1.0,0.0,0.0
0.8,0.23293842442483903,42,100,7,128,0.07399321999400854,1.1064224243164062,True,1.0858982141129672,1.3111114501953125,1.0,True,4.163271749392152,1.1079864501953125,1.0,True,0.0,1.0,0.6217101491056383,9.535537719726562,0.0,True,1.0,0.0,0.0
0.85,0.28293842442483896,42,100,7,128,0.05657391203567386,1.1064224243164062,True,1.0822243121918291,1.3111801147460938,1.0,True,4.141484594764188,1.1079788208007812,1.0,True,0.0,1.0,0.5935871379915625,9.535537719726562,0.0,True,1.0,0.0,0.0
0.9,0.332938424424839,42,100,7,128,0.07440373301506042,1.1064300537109375,True,1.0855480128433554,1.3111724853515625,1.0,True,4.165963691845536,1.1079864501953125,1.0,True,0.0,1.0,0.5935068209655583,9.535469055175781,0.0,True,1.0,0.0,0.0
0.95,0.38293842442483894,42,100,7,128,0.07518521579913795,1.1064300537109375,True,1.088938289368525,1.3111724853515625,1.0,True,4.1524952061474325,1.113058090209961,1.0,True,0.0,1.0,0.5961428938899189,9.535537719726562,0.0,True,1.0,0.0,0.0
0.5,0.18977698011532884,36,100,18,262144,0.08820376987569034,36.73780059814453,True,1.0504686212632806,1.3000411987304688,1.0,True,4.004199209436774,1.09698486328125,1.0,True,61.8125,1.0,0.5198430579621345,9.103632926940918,0.0,True,1.0,0.0,0.0
0.55,0.23977698011532889,36,100,18,262144,0.08770977100357413,36.73780059814453,True,1.0359948245808481,1.3000411987304688,1.0,True,3.9155610432382675,1.0969924926757812,1.0,True,49.4375,1.0,0.5209468631073833,9.103632926940918,0.0,True,1.0,0.0,0.0
0.6,0.2897769801153288,36,100,18,262144,0.08744760393165052,36.73780059814453,True,1.0468977682758123,1.3000411987304688,1.0,True,3.907548559969291,1.0969924926757812,1.0,True,49.4375,1.0,0.5222146939486265,9.103632926940918,0.0,True,1.0,0.0,0.0
0.65,0.33977698011532886,36,100,18,262144,0.08841890003532171,36.73779296875,True,1.0484943570103495,1.2999801635742188,1.0,True,3.9445054130628705,1.0969924926757812,1.0,True,61.8125,1.0,0.5168767860159278,9.103632926940918,0.0,True,1.0,0.0,0.0
0.7,0.3897769801153288,36,100,18,262144,0.0884260949678719,36.73780059814453,True,1.0412799530196934,1.3000411987304688,1.0,True,3.9219231008552016,1.0969924926757812,1.0,True,57.6875,1.0,0.5219746120274067,9.103632926940918,0.0,True,1.0,0.0,0.0
0.75,0.43977698011532884,36,100,18,262144,0.08540523308329284,36.73780059814453,True,1.0662837128154934,1.3000411987304688,1.0,True,3.904880556836724,1.0969924926757812,1.0,True,49.4375,1.0,0.5214401660487056,9.103632926940918,0.0,True,1.0,0.0,0.0
0.8,0.4897769801153289,36,100,18,262144,0.08685980783775449,36.73780059814453,True,1.0479825939051808,1.300048828125,1.0,True,3.916126710176468,1.096923828125,1.0,True,49.4375,1.0,0.5196760150138289,9.103632926940918,0.0,True,1.0,0.0,0.0
0.85,0.5397769801153288,36,100,18,262144,0.08832942391745746,36.73780059814453,True,1.0562391339801251,1.2999801635742188,1.0,True,3.9173480997793377,1.0969924926757812,1.0,True,49.4375,1.0,0.5213282478507608,9.103632926940918,0.0,True,1.0,0.0,0.0
0.9,0.5897769801153289,36,100,18,262144,0.08815530617721379,36.73780059814453,True,1.044852211792022,1.2999801635742188,1.0,True,3.9205634973943235,1.09698486328125,1.0,True,49.4375,1.0,0.5186339248903096,9.103564262390137,0.0,True,1.0,0.0,0.0
0.95,0.6397769801153288,36,100,18,262144,0.07047408912330866,36.73779296875,True,1.0510009840596468,1.2999801635742188,1.0,True,3.910390549432486,1.0969924926757812,1.0,True,49.4375,1.0,0.5185815759468824,9.103632926940918,0.0,True,1.0,0.0,0.0
0.5,0.04660926108686425,41,100,12,4096,0.07492725690826774,1.3109893798828125,True,1.070751561736688,1.3075790405273438,1.0,True,4.077028593607247,1.1043624877929688,1.0,True,0.0,1.0,0.5869376519694924,9.340559005737305,0.0,True,1.0,0.0,0.0
0.55,0.0033907389131357935,41,100,12,4096,0.07632907992228866,1.3109893798828125,True,1.0760914236307144,1.3075790405273438,0.5692,True,4.06671426538378,1.1043624877929688,0.5614,True,0.0,0.5614836147023027,0.5794010211247951,9.339471817016602,0.0,True,0.5614836147023023,0.007716385297697359,8.36147023026701e-05
0.6,0.05339073891313573,41,100,12,4096,0.07609282806515694,1.3109893798828125,True,1.0802078840322793,1.3075790405273438,1.0,True,4.064819548837841,1.1042938232421875,1.0,True,0.0,1.0,0.5878862501122057,9.339471817016602,0.0,True,1.0,0.0,0.0
0.65,0.10339073891313577,41,100,12,4096,0.07619071588851511,1.3107795715332031,True,1.0778892581816764,1.3075790405273438,1.0,True,4.074169448390603,1.1043624877929688,1.0,True,0.0,1.0,0.5857047019526362,9.339471817016602,0.0,True,1.0,0.0,0.0
0.7,0.1533907389131357,41,100,12,4096,0.07600684906356037,1.3109893798828125,True,1.0837933292612434,1.307586669921875,1.0,True,4.0635256703011695,1.1043624877929688,1.0,True,0.0,1.0,0.5665994968730956,9.339471817016602,0.0,True,1.0,0.0,0.0
0.75,0.20339073891313575,41,100,12,4096,0.07489180308766663,1.3109817504882812,True,1.0899587006308138,1.3075790405273438,1.0,True,4.065974021377042,1.1043624877929688,1.0,True,0.0,1.0,0.5868648299947381,9.33940315246582,0.0,True,1.0,0.0,0.0
0.8,0.2533907389131358,41,100,12,4096,0.07806273992173374,1.3109893798828125,True,1.0658915185835212,1.3075790405273438,1.0,True,4.06235690577887,1.1043624877929688,1.0,True,0.0,1.0,0.5861799239646643,9.339471817016602,0.0,True,1.0,0.0,0.0
0.85,0.3033907389131357,41,100,12,4096,0.07582149305380881,1.3109893798828125,True,1.0722346872091293,1.3075790405273438,1.0,True,4.345122391264885,1.1097164154052734,1.0,True,0.0,1.0,0.5989633188582957,9.33940315246582,0.0,True,1.0,0.0,0.0
0.9,0.35339073891313577,41,100,12,4096,0.08473031595349312,1.3109893798828125,True,1.0665750893764199,1.307586669921875,1.0,True,4.074321339977905,1.1043548583984375,1.0,True,0.0,1.0,0.6231582439504564,9.33940315246582,0.0,True,1.0,0.0,0.0
0.95,0.4033907389131357,41,100,12,4096,0.10177853307686746,1.3109893798828125,True,1.0643757665995508,1.3075790405273438,1.0,True,4.069427967770025,1.1043624877929688,1.0,True,0.0,1.0,0.587832008022815,9.339471817016602,0.0,True,1.0,0.0,0.0
